OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount
669,2025-07-16,9,8,2,6999,0
670,2023-10-06,25,25,2,12499,0
671,2023-08-05,6,15,8,24999,0.1
672,2025-04-12,4,18,6,1599,0
673,2025-07-14,10,15,5,24999,0
674,2023-07-05,6,26,5,1899,0
675,2024-03-16,27,11,3,15499,0
676,2024-05-23,12,13,1,5499,0.05
677,2024-06-16,27,6,1,2999,0.15
678,2025-07-15,18,24,4,7499,0
679,2025-08-04,4,26,3,1899,0
680,2023-01-25,2,25,4,12499,0
681,2024-02-10,27,13,6,5499,0
682,2024-06-14,30,3,1,21999,0
683,2024-02-09,29,21,8,499,0
684,2023-07-08,29,26,6,1899,0
685,2023-03-29,15,2,3,52999,0.15
686,2025-03-19,16,1,7,65999,0.15
687,2023-12-20,12,7,3,14999,0.05
688,2024-07-27,15,5,1,799,0
689,2024-08-27,16,14,8,4699,0
690,2023-06-29,9,13,3,5499,0.15
691,2024-02-13,21,26,4,1899,0
692,2025-02-22,26,23,6,8499,0.2
693,2025-09-19,12,19,6,449,0.15
694,2024-07-07,6,1,6,65999,0
695,2023-03-02,29,26,5,1899,0
696,2025-08-24,17,12,4,18999,0
697,2023-07-25,8,22,4,3999,0.05
698,2025-12-28,27,26,1,1899,0
699,2025-03-06,12,6,3,2999,0
700,2024-10-13,26,24,6,7499,0
701,2024-12-21,19,19,3,449,0
702,2025-10-05,18,10,3,10999,0.2
703,2023-03-19,3,2,4,52999,0
704,2023-02-10,17,16,1,399,0.1
705,2024-02-17,26,5,6,799,0
706,2024-10-24,2,1,3,65999,0
707,2023-08-16,28,17,6,299,0
708,2025-02-04,23,22,7,3999,0
709,2024-11-20,10,11,3,15499,0
710,2025-06-13,26,21,8,499,0.1
711,2023-12-23,23,18,6,1599,0
712,2023-12-26,13,10,5,10999,0
713,2023-12-30,24,1,7,65999,0
714,2024-01-08,20,11,4,15499,0
715,2025-10-13,5,11,2,15499,0
716,2024-12-11,11,6,2,2999,0.1
717,2025-07-03,1,9,4,5999,0
718,2023-05-19,12,9,2,5999,0
719,2023-04-09,13,15,7,24999,0
720,2025-04-27,16,13,6,5499,0.15
721,2023-07-27,27,16,4,399,0
722,2025-07-13,3,26,1,1899,0.05
723,2023-02-11,11,9,2,5999,0
724,2024-12-01,6,13,3,5499,0
725,2023-07-10,11,20,8,599,0
726,2025-06-02,21,6,7,2999,0
727,2023-04-20,4,11,4,15499,0
728,2025-04-18,23,18,5,1599,0.05
729,2024-09-01,8,4,1,11999,0.15
730,2025-10-02,5,2,6,52999,0
731,2025-05-25,3,10,8,10999,0
732,2023-07-18,1,7,3,14999,0.05
733,2023-06-17,16,4,5,11999,0.15
734,2025-08-22,16,22,5,3999,0
735,2025-03-04,6,12,7,18999,0.1
736,2024-01-18,15,2,5,52999,0.2
737,2025-08-10,9,8,5,6999,0
738,2023-11-06,25,23,2,8499,0
739,2024-12-05,26,18,7,1599,0
740,2023-05-05,27,13,7,5499,0.2
741,2024-04-27,16,10,2,10999,0.15
742,2023-03-13,17,19,3,449,0
743,2025-07-08,6,6,4,2999,0
744,2023-09-16,2,14,2,4699,0.15
745,2024-02-18,27,21,3,499,0.05
746,2024-10-16,30,24,2,7499,0
747,2025-03-05,18,13,6,5499,0.05
748,2025-11-30,15,1,7,65999,0
749,2025-04-28,5,5,2,799,0
750,2023-07-26,26,10,6,10999,0.15
751,2024-06-24,13,21,8,499,0.2
752,2023-03-18,6,9,7,5999,0
753,2025-04-02,2,13,6,5499,0
754,2023-04-11,24,16,5,399,0.1
755,2023-02-11,11,26,5,1899,0.05
756,2024-07-28,27,16,2,399,0
757,2023-10-03,10,24,8,7499,0.1
758,2024-07-05,24,14,2,4699,0
759,2025-06-23,7,14,8,4699,0.1
760,2023-04-26,17,26,3,1899,0
761,2024-09-29,23,17,7,299,0
762,2025-12-09,29,19,1,449,0
763,2024-01-30,29,7,1,14999,0
764,2023-03-09,15,2,6,52999,0
765,2024-07-15,12,15,7,24999,0
766,2023-03-04,8,12,8,18999,0.2
767,2023-12-30,28,16,6,399,0.1
768,2023-12-01,27,9,2,5999,0.05
769,2023-02-26,13,2,3,52999,0
770,2024-03-29,21,8,4,6999,0.05
771,2025-04-18,17,1,1,65999,0.2
772,2023-09-28,21,6,1,2999,0
773,2024-05-31,20,26,5,1899,0.05
774,2025-05-17,29,13,6,5499,0.2
775,2024-05-31,7,15,5,24999,0.15
776,2023-07-29,1,17,6,299,0.05
777,2024-09-03,22,4,8,11999,0
778,2024-11-19,9,21,6,499,0.05
779,2024-06-18,21,23,5,8499,0
780,2023-11-04,17,25,4,12499,0
781,2025-04-07,22,11,3,15499,0
782,2025-10-15,10,9,7,5999,0.15
783,2025-03-06,24,2,4,52999,0.1
784,2024-03-31,22,18,8,1599,0.1
785,2025-11-04,10,6,3,2999,0.05
786,2023-07-19,16,5,5,799,0
787,2024-11-18,21,3,4,21999,0.1
788,2024-04-02,24,10,7,10999,0.1
789,2025-01-31,9,19,5,449,0.2
790,2023-08-30,16,2,2,52999,0.2
791,2024-02-03,17,4,7,11999,0.05
792,2025-04-26,2,5,3,799,0
793,2024-12-02,14,19,8,449,0
794,2024-10-09,28,23,3,8499,0
795,2025-09-25,11,21,3,499,0.1
796,2023-04-29,1,15,5,24999,0
797,2023-12-12,19,25,3,12499,0.2
798,2023-06-30,5,20,7,599,0.15
799,2025-04-06,14,16,7,399,0
800,2023-03-19,18,7,6,14999,0
801,2024-10-21,25,17,4,299,0
802,2023-01-09,21,24,4,7499,0
803,2024-12-06,10,5,2,799,0.15
804,2025-10-27,19,10,3,10999,0
805,2023-04-04,10,10,8,10999,0.1
806,2025-06-07,29,22,3,3999,0.1
807,2025-09-30,12,25,4,12499,0
808,2025-04-06,1,8,4,6999,0
809,2024-03-08,24,1,3,65999,0
810,2025-01-20,23,21,1,499,0.15
811,2024-06-07,25,18,1,1599,0
812,2023-08-10,21,1,1,65999,0
813,2025-05-03,15,13,2,5499,0.05
814,2025-08-29,23,5,4,799,0
815,2024-09-08,14,22,2,3999,0.05
816,2023-10-08,14,4,2,11999,0.05
817,2023-08-22,26,4,8,11999,0
818,2024-02-14,25,9,4,5999,0.1
819,2025-04-19,10,6,1,2999,0.2
820,2024-03-01,23,16,6,399,0
821,2023-01-06,1,22,2,3999,0
822,2025-10-08,5,3,2,21999,0
823,2024-06-08,21,8,8,6999,0.05
824,2024-06-24,15,2,2,52999,0
825,2023-03-22,28,10,6,10999,0.1
826,2025-05-22,24,4,2,11999,0
827,2023-01-20,28,5,3,799,0.1
828,2025-01-02,29,15,5,24999,0
829,2025-02-02,27,11,3,15499,0
830,2025-03-31,13,15,5,24999,0.15
831,2025-09-06,26,14,3,4699,0
832,2023-09-29,23,24,1,7499,0
833,2023-08-01,14,19,8,449,0.2
834,2024-01-07,20,13,6,5499,0
835,2023-09-25,16,16,2,399,0.15
836,2025-06-21,2,3,5,21999,0.1
837,2023-01-26,23,22,4,3999,0.1
838,2025-11-29,17,23,2,8499,0.15
839,2024-05-24,16,12,7,18999,0
840,2023-04-22,1,21,3,499,0.2
841,2025-10-12,28,6,2,2999,0.2
842,2024-10-18,8,11,5,15499,0
843,2025-11-04,8,18,7,1599,0.15
844,2024-04-26,3,15,8,24999,0.2
845,2023-06-30,28,16,8,399,0.1
846,2023-09-01,16,24,1,7499,0
847,2025-04-06,14,2,1,52999,0
848,2024-09-15,29,17,4,299,0.2
849,2024-11-29,12,2,4,52999,0.2
850,2024-11-10,18,25,8,12499,0.1
851,2025-07-15,4,4,4,11999,0
852,2024-11-30,12,21,5,499,0.1
853,2023-08-06,2,6,8,2999,0
854,2025-04-18,4,9,4,5999,0
855,2023-09-05,30,13,4,5499,0.2
856,2024-01-26,23,11,2,15499,0.15
857,2023-04-06,30,21,2,499,0.2
858,2025-07-25,22,19,3,449,0.2
859,2023-01-09,17,24,1,7499,0.15
860,2025-09-16,30,17,3,299,0
861,2023-09-20,4,13,6,5499,0.15
862,2025-05-07,20,23,4,8499,0.05
863,2025-03-25,11,10,8,10999,0
864,2023-10-10,14,20,5,599,0.1
865,2024-03-21,7,7,5,14999,0.1
866,2023-09-29,23,21,3,499,0.1
867,2023-08-25,25,12,8,18999,0.15
868,2025-12-29,10,14,1,4699,0
869,2023-02-21,13,5,1,799,0
870,2024-02-14,9,25,3,12499,0.05
871,2024-05-28,5,2,5,52999,0
872,2023-03-08,12,15,2,24999,0
873,2025-03-07,8,17,5,299,0
874,2025-02-20,13,14,6,4699,0
875,2023-01-27,24,9,4,5999,0.2
876,2024-04-06,30,21,6,499,0
877,2024-02-01,10,15,3,24999,0
878,2024-01-18,6,24,2,7499,0.15
879,2023-03-25,14,9,5,5999,0
880,2023-11-26,19,9,1,5999,0.1
881,2025-08-13,23,5,1,799,0
882,2024-10-22,20,2,5,52999,0.2
883,2025-01-03,3,26,6,1899,0
884,2024-01-12,17,3,3,21999,0.15
885,2025-04-06,3,12,4,18999,0
886,2024-11-10,11,12,5,18999,0
887,2025-12-22,16,18,1,1599,0
888,2024-12-09,15,8,4,6999,0
889,2024-10-19,13,26,2,1899,0.15
890,2024-06-09,18,24,5,7499,0
891,2025-11-24,27,25,6,12499,0.2
892,2025-09-23,2,10,4,10999,0.1
893,2025-11-18,3,4,3,11999,0
894,2023-05-15,7,22,4,3999,0.15
895,2023-08-01,7,18,7,1599,0
896,2023-11-11,1,15,6,24999,0
897,2023-06-29,3,2,3,52999,0.05
898,2023-05-25,19,8,5,6999,0.15
899,2025-03-05,15,21,7,499,0.15
900,2024-10-09,1,13,2,5499,0
901,2023-05-10,25,24,1,7499,0
902,2025-01-02,30,17,2,299,0.05
903,2024-09-09,20,3,5,21999,0.2
904,2025-02-20,13,22,1,3999,0.2
905,2023-11-17,18,8,3,6999,0.15
906,2024-08-27,21,5,5,799,0.1
907,2023-01-23,18,18,3,1599,0
908,2023-03-27,1,19,7,449,0
909,2024-09-16,7,24,6,7499,0
910,2025-04-25,29,21,3,499,0
911,2024-01-12,8,20,5,599,0
912,2023-08-23,6,22,1,3999,0.2
913,2023-05-30,10,22,2,3999,0.05
914,2023-07-21,7,24,8,7499,0.1
915,2025-01-01,5,22,4,3999,0
916,2024-08-06,20,3,4,21999,0.1
917,2025-09-22,15,11,5,15499,0
918,2025-01-16,26,11,7,15499,0
919,2023-01-10,11,8,4,6999,0.15
920,2024-07-20,27,12,3,18999,0.1
921,2025-09-09,15,15,6,24999,0.05
922,2025-09-24,18,4,3,11999,0
923,2024-07-28,28,5,4,799,0.05
924,2023-06-06,24,3,1,21999,0
925,2025-04-09,25,19,4,449,0
926,2024-06-17,18,18,8,1599,0
927,2025-01-19,13,8,5,6999,0
928,2025-08-09,17,17,2,299,0.15
929,2025-01-15,17,1,4,65999,0
930,2025-11-18,5,15,3,24999,0
931,2023-10-27,24,24,8,7499,0.1
932,2023-03-24,8,25,8,12499,0
933,2023-05-09,9,12,4,18999,0
934,2024-02-28,17,26,6,1899,0.15
935,2025-08-19,30,15,1,24999,0
936,2024-10-25,4,23,5,8499,0.05
937,2023-12-23,13,21,7,499,0.1
938,2023-06-09,17,9,7,5999,0
939,2025-11-23,13,12,6,18999,0.2
940,2025-09-14,29,20,1,599,0
941,2025-06-19,6,8,2,6999,0.05
942,2024-03-09,5,6,3,2999,0.1
943,2023-08-31,22,8,7,6999,0.1
944,2023-08-21,16,22,8,3999,0.2
945,2024-03-07,19,6,7,2999,0
946,2024-05-14,2,5,3,799,0
947,2025-11-15,2,19,3,449,0
948,2023-12-07,9,6,7,2999,0
949,2024-08-03,3,7,8,14999,0.2
950,2025-09-13,6,8,7,6999,0
951,2024-01-08,20,22,5,3999,0
952,2024-12-02,30,15,2,24999,0
953,2025-02-13,13,5,2,799,0
954,2024-02-19,17,17,7,299,0
955,2023-07-17,6,16,1,399,0
956,2023-07-10,16,22,3,3999,0
957,2025-06-02,17,14,6,4699,0
958,2025-12-21,14,8,8,6999,0.15
959,2024-12-18,19,26,2,1899,0.15
960,2023-10-02,9,16,4,399,0
961,2024-08-03,20,18,7,1599,0.05
962,2024-01-23,1,23,1,8499,0
963,2025-11-30,1,13,4,5499,0.1
964,2025-04-17,12,4,3,11999,0.15
965,2024-06-03,9,18,7,1599,0.1
966,2024-07-18,22,13,4,5499,0.15
967,2025-09-15,6,12,8,18999,0.05
968,2024-09-20,19,12,7,18999,0
969,2023-09-01,24,8,8,6999,0
970,2023-07-25,7,17,7,299,0.1
971,2023-04-17,6,13,1,5499,0
972,2023-10-25,16,20,7,599,0
973,2023-05-12,9,8,6,6999,0
974,2023-03-19,24,13,7,5499,0.05
975,2023-04-28,25,6,8,2999,0.2
976,2023-01-22,7,22,5,3999,0
977,2023-03-10,26,20,4,599,0
978,2023-03-15,12,8,1,6999,0
979,2023-06-27,9,25,7,12499,0.1
980,2025-03-20,13,19,4,449,0
981,2023-05-21,30,3,5,21999,0.1
982,2024-12-12,27,9,4,5999,0
983,2025-07-20,30,13,1,5499,0.05
984,2023-12-25,14,17,2,299,0
985,2025-10-27,10,11,2,15499,0.05
986,2024-05-27,23,15,7,24999,0.2
987,2024-05-13,25,11,8,15499,0.2
988,2023-02-26,16,4,5,11999,0
989,2025-02-22,21,26,4,1899,0
990,2024-10-08,14,12,1,18999,0.05
991,2024-05-23,10,3,7,21999,0.1
992,2023-06-05,18,6,8,2999,0.1
993,2024-12-25,7,19,5,449,0
994,2024-01-25,16,24,4,7499,0
995,2024-05-10,28,9,4,5999,0
996,2024-02-20,27,8,6,6999,0
997,2023-08-07,4,3,8,21999,0
998,2023-03-28,28,16,6,399,0.1
999,2025-10-05,29,19,5,449,0.2
1000,2024-01-10,25,17,5,299,0.15
1001,2024-03-30,25,19,3,449,0
1002,2025-12-12,26,14,8,4699,0
1003,2025-10-26,12,13,3,5499,0.2
1004,2023-09-04,23,17,8,299,0.1
1005,2023-01-18,1,22,4,3999,0.15
1006,2023-07-26,11,12,5,18999,0
1007,2024-06-22,8,9,8,5999,0.1
1008,2025-01-19,6,16,7,399,0
1009,2025-05-08,23,25,6,12499,0.1
1010,2025-03-31,9,15,3,24999,0
1011,2024-04-13,27,4,5,11999,0
1012,2025-06-04,28,13,4,5499,0
1013,2023-11-03,16,26,1,1899,0
1014,2025-05-13,16,5,6,799,0.2
1015,2024-09-06,9,18,1,1599,0.15
1016,2023-07-22,23,6,1,2999,0
1017,2024-06-04,16,21,2,499,0.2
1018,2024-11-16,9,12,6,18999,0.05
1019,2024-12-05,1,14,2,4699,0.1
1020,2024-02-12,19,19,3,449,0.05
1021,2024-12-28,11,22,8,3999,0.2
1022,2023-06-10,13,20,5,599,0.2
1023,2023-10-24,28,6,6,2999,0.15
1024,2025-04-08,28,3,2,21999,0
1025,2024-12-04,8,11,6,15499,0.05
1026,2024-07-01,20,21,7,499,0.05
1027,2025-06-30,25,12,8,18999,0.15
1028,2023-12-09,6,1,3,65999,0
1029,2024-05-30,24,23,2,8499,0
1030,2023-12-08,13,4,2,11999,0
1031,2025-08-27,18,2,1,52999,0.15
1032,2025-12-09,25,3,2,21999,0.05
1033,2023-11-15,3,21,7,499,0.05
1034,2024-04-14,8,24,5,7499,0.2
1035,2023-09-16,5,17,3,299,0
1036,2023-03-13,22,12,6,18999,0.2
1037,2025-08-14,28,18,5,1599,0.2
1038,2023-10-04,23,18,3,1599,0.2
1039,2025-06-09,17,21,5,499,0.1
1040,2025-09-13,18,8,2,6999,0.2
1041,2024-09-22,12,14,5,4699,0
1042,2024-09-13,1,1,3,65999,0.1
1043,2024-08-10,16,18,1,1599,0.2
1044,2025-09-04,10,1,7,65999,0.05
1045,2024-04-18,26,1,6,65999,0
1046,2025-04-23,29,18,7,1599,0.15
1047,2024-05-26,6,23,7,8499,0.15
1048,2024-03-27,9,3,7,21999,0
1049,2025-11-24,25,26,5,1899,0.05
1050,2025-12-25,26,9,7,5999,0
1051,2023-05-21,6,5,5,799,0
1052,2025-07-21,20,15,5,24999,0.2
1053,2024-01-20,11,1,3,65999,0
1054,2023-02-15,6,4,5,11999,0.05
1055,2023-09-14,23,15,1,24999,0
1056,2023-07-04,5,1,8,65999,0
1057,2024-12-01,14,10,8,10999,0.1
1058,2025-08-07,23,26,1,1899,0.1
1059,2023-06-14,27,25,3,12499,0
1060,2024-06-29,25,13,2,5499,0.2
1061,2024-01-07,7,9,7,5999,0
1062,2023-09-07,25,23,4,8499,0.15
1063,2025-06-26,8,24,1,7499,0
1064,2025-08-01,24,25,2,12499,0
1065,2025-08-26,13,22,5,3999,0.1
1066,2023-11-21,21,24,1,7499,0
1067,2024-06-02,16,21,5,499,0
1068,2025-01-08,29,2,4,52999,0
1069,2024-04-28,21,14,6,4699,0
1070,2023-12-09,26,9,2,5999,0.15
1071,2024-05-12,1,2,8,52999,0
1072,2025-01-30,25,3,4,21999,0
1073,2025-10-20,3,22,6,3999,0
1074,2023-05-03,12,21,3,499,0
1075,2023-09-15,16,8,6,6999,0.1
1076,2025-06-17,24,7,1,14999,0.15
1077,2025-01-03,24,5,5,799,0
1078,2025-09-20,23,15,5,24999,0.2
1079,2024-01-24,19,6,6,2999,0.1
1080,2025-08-17,9,20,3,599,0
1081,2025-12-23,5,15,5,24999,0.05
1082,2025-01-21,15,1,7,65999,0
1083,2023-02-08,20,12,4,18999,0.1
1084,2023-05-10,22,18,7,1599,0
1085,2025-12-09,22,16,3,399,0.05
1086,2024-10-22,14,21,6,499,0
1087,2023-07-17,17,22,2,3999,0
1088,2023-09-23,6,2,4,52999,0
1089,2025-09-21,7,4,1,11999,0.15
1090,2025-09-30,17,20,5,599,0
1091,2025-01-20,8,20,2,599,0
1092,2024-03-03,21,16,2,399,0.2
1093,2023-05-05,12,18,7,1599,0.1
1094,2023-04-30,27,20,5,599,0
1095,2023-05-25,27,10,2,10999,0
1096,2025-11-29,4,4,4,11999,0.15
1097,2024-01-24,7,17,4,299,0
1098,2025-04-30,24,4,6,11999,0.2
1099,2025-05-24,29,4,3,11999,0
1100,2025-04-02,17,11,3,15499,0.2
1101,2024-12-22,29,11,6,15499,0.1
1102,2025-04-24,25,21,7,499,0.1
1103,2024-05-07,19,18,4,1599,0.15
1104,2024-06-04,12,15,8,24999,0.15
1105,2023-01-01,24,2,5,52999,0
1106,2025-11-26,5,10,1,10999,0.05
1107,2024-03-30,7,11,1,15499,0.05
1108,2025-11-13,18,19,3,449,0
1109,2023-03-19,15,12,3,18999,0
1110,2024-06-26,12,19,4,449,0
1111,2024-06-08,26,10,2,10999,0.15
1112,2024-03-21,24,3,6,21999,0.2
1113,2023-12-21,16,23,2,8499,0.05
1114,2023-03-18,24,26,7,1899,0
1115,2023-04-25,30,25,6,12499,0.1
1116,2025-06-08,14,4,4,11999,0
1117,2025-02-22,2,10,1,10999,0.1
1118,2023-11-03,11,17,4,299,0
1119,2023-04-14,22,24,7,7499,0.2
1120,2025-10-30,3,8,7,6999,0.05
1121,2025-03-18,5,5,6,799,0
1122,2025-09-01,19,24,1,7499,0.15
1123,2024-06-21,3,13,7,5499,0
1124,2023-10-04,16,18,4,1599,0.2
1125,2025-03-20,21,19,4,449,0
1126,2024-05-11,3,9,7,5999,0.1
1127,2023-07-03,4,22,7,3999,0.15
1128,2025-01-18,12,7,6,14999,0.1
1129,2023-02-19,25,10,3,10999,0.1
1130,2025-06-24,20,5,8,799,0
1131,2024-04-23,7,22,6,3999,0
1132,2023-06-25,4,24,1,7499,0
1133,2023-10-30,28,10,1,10999,0.1
1134,2023-08-16,10,15,8,24999,0
1135,2024-11-10,7,24,4,7499,0
1136,2025-12-07,25,9,8,5999,0
1137,2023-02-07,13,19,1,449,0.05
1138,2023-12-15,2,10,4,10999,0.05
1139,2023-04-19,15,21,1,499,0
1140,2025-03-06,22,9,6,5999,0
1141,2023-02-09,10,21,7,499,0
1142,2025-02-18,17,23,2,8499,0.1
1143,2025-09-19,28,20,2,599,0
1144,2024-02-12,17,15,1,24999,0
1145,2024-05-21,30,17,5,299,0.1
1146,2025-09-30,13,24,3,7499,0
1147,2024-12-11,22,12,6,18999,0.05
1148,2024-04-28,17,9,1,5999,0.05
1149,2025-03-03,29,1,5,65999,0
1150,2023-11-07,11,13,3,5499,0
1151,2025-02-21,17,22,4,3999,0.15
1152,2024-05-07,19,5,7,799,0.05
1153,2024-11-05,15,18,3,1599,0
1154,2023-10-11,19,18,4,1599,0
1155,2024-09-24,23,23,3,8499,0.15
1156,2023-10-25,21,19,3,449,0.1
1157,2023-05-19,18,18,2,1599,0
1158,2024-10-12,27,5,1,799,0.1
1159,2025-04-27,14,10,8,10999,0.05
1160,2023-11-08,25,7,2,14999,0
1161,2024-01-14,1,25,5,12499,0
1162,2024-04-20,8,22,1,3999,0.1
1163,2023-06-12,23,25,8,12499,0
1164,2025-10-25,28,20,8,599,0.1
1165,2024-01-12,28,13,8,5499,0.2
1166,2023-10-09,6,7,4,14999,0
1167,2025-04-16,25,1,5,65999,0.15
1168,2024-03-31,24,22,4,3999,0
1169,2023-05-16,6,15,8,24999,0.1
1170,2025-07-26,29,8,7,6999,0.15
1171,2023-03-27,20,24,7,7499,0.1
1172,2025-03-18,20,24,1,7499,0
1173,2025-07-13,15,2,4,52999,0.15
1174,2023-03-22,18,13,1,5499,0
1175,2024-08-19,15,13,5,5499,0.05
1176,2025-08-02,6,14,5,4699,0
1177,2025-11-24,29,5,8,799,0.2
1178,2023-07-05,24,17,2,299,0
1179,2023-10-05,13,14,6,4699,0.2
1180,2023-02-21,6,15,4,24999,0.2
1181,2023-07-04,9,11,3,15499,0
1182,2023-07-06,4,23,8,8499,0.1
1183,2023-06-24,17,23,7,8499,0
1184,2025-02-14,18,13,1,5499,0
1185,2024-11-17,19,22,3,3999,0
1186,2023-10-24,6,25,1,12499,0.15
1187,2024-09-22,10,24,8,7499,0.05
1188,2024-01-06,4,5,4,799,0
1189,2024-06-02,1,15,8,24999,0.2
1190,2023-01-12,20,16,4,399,0
1191,2025-09-01,15,14,8,4699,0
1192,2023-01-14,8,18,5,1599,0
1193,2023-04-11,6,5,1,799,0.1
1194,2023-03-17,5,2,5,52999,0.1
1195,2023-06-29,2,4,7,11999,0
1196,2023-11-27,22,10,3,10999,0.2
1197,2025-01-07,30,2,2,52999,0.05
1198,2024-10-23,12,13,2,5499,0.15
1199,2023-05-13,10,16,3,399,0
1200,2024-07-16,11,17,7,299,0
1201,2024-03-04,20,2,2,52999,0
1202,2025-09-17,24,23,5,8499,0.15
1203,2024-10-10,9,17,6,299,0
1204,2025-10-13,17,24,8,7499,0.2
1205,2024-01-04,29,20,4,599,0.05
1206,2024-02-01,1,4,1,11999,0.2
1207,2023-08-30,24,7,7,14999,0.15
1208,2023-04-04,11,12,4,18999,0
1209,2024-02-17,23,10,5,10999,0
1210,2024-09-22,10,17,6,299,0
1211,2023-08-22,22,11,6,15499,0.15
1212,2023-03-01,27,6,4,2999,0.1
1213,2024-11-23,30,22,8,3999,0.2
1214,2023-03-14,21,5,8,799,0
1215,2025-08-01,29,18,6,1599,0.2
1216,2025-04-27,30,24,1,7499,0.05
1217,2024-10-08,18,18,1,1599,0
1218,2024-11-10,26,26,6,1899,0
1219,2023-11-02,9,1,6,65999,0.15
1220,2025-12-30,27,6,7,2999,0
1221,2023-08-28,28,26,5,1899,0.1
1222,2023-03-06,9,14,2,4699,0.2
1223,2024-05-01,12,15,5,24999,0
1224,2025-12-11,10,6,2,2999,0.1
1225,2023-03-18,25,7,2,14999,0.2
1226,2025-11-02,1,26,8,1899,0
1227,2024-01-25,11,16,5,399,0.1
1228,2023-10-21,25,4,3,11999,0
1229,2023-03-16,15,13,2,5499,0
1230,2024-09-28,30,2,2,52999,0.1
1231,2025-08-14,29,2,2,52999,0.05
1232,2023-02-16,19,25,5,12499,0
1233,2024-10-19,7,7,5,14999,0.05
1234,2025-12-26,11,25,8,12499,0
1235,2024-07-12,5,6,5,2999,0
1236,2023-02-01,20,18,2,1599,0
1237,2024-12-18,18,11,5,15499,0
1238,2024-08-03,19,8,3,6999,0
1239,2024-09-29,20,11,8,15499,0
1240,2023-09-24,1,16,1,399,0
1241,2025-02-24,2,3,7,21999,0.15
1242,2024-01-02,23,20,8,599,0.1
1243,2024-10-01,11,7,2,14999,0.2
1244,2023-09-27,3,26,8,1899,0
1245,2025-07-22,10,22,8,3999,0.2
1246,2024-04-19,8,5,5,799,0.1
1247,2025-03-13,6,23,6,8499,0.1
1248,2025-07-17,16,1,2,65999,0.2
1249,2023-08-20,12,16,8,399,0
1250,2024-08-01,25,12,3,18999,0
1251,2025-04-10,27,23,2,8499,0.1
1252,2023-05-26,26,10,8,10999,0.15
1253,2025-04-26,8,20,4,599,0
1254,2025-09-14,13,3,6,21999,0
1255,2025-06-01,26,14,6,4699,0
1256,2023-12-21,22,22,2,3999,0.2
1257,2023-08-23,19,20,8,599,0.1
1258,2023-07-19,27,15,3,24999,0.05
1259,2025-04-11,3,20,2,599,0.15
1260,2024-11-01,16,21,1,499,0
1261,2024-03-21,27,5,1,799,0
1262,2023-11-02,15,18,5,1599,0.15
1263,2025-07-04,7,7,6,14999,0.05
1264,2024-09-15,30,14,6,4699,0
1265,2023-01-17,20,17,7,299,0
1266,2024-08-25,2,12,1,18999,0
1267,2025-01-05,4,10,1,10999,0
1268,2025-06-03,23,19,7,449,0.1
1269,2025-02-22,13,13,7,5499,0
1270,2023-12-22,16,5,4,799,0.15
1271,2025-01-07,27,14,3,4699,0.05
1272,2023-09-15,5,1,2,65999,0
1273,2023-10-22,24,16,7,399,0
1274,2023-06-23,5,21,7,499,0.2
1275,2025-05-21,20,6,8,2999,0.15
1276,2025-07-10,13,12,4,18999,0
1277,2025-05-19,20,1,8,65999,0
1278,2025-10-24,9,14,6,4699,0
1279,2023-03-19,19,16,6,399,0
1280,2025-09-13,23,3,3,21999,0.05
1281,2025-08-10,17,3,2,21999,0
1282,2025-08-25,21,24,2,7499,0.05
1283,2023-04-19,29,11,1,15499,0.2
1284,2025-07-18,17,16,6,399,0.15
1285,2024-12-23,26,10,5,10999,0
1286,2023-03-14,23,20,5,599,0.05
1287,2023-05-06,21,16,3,399,0
1288,2024-08-20,26,24,1,7499,0.05
1289,2025-09-19,3,5,2,799,0.05
1290,2024-05-31,5,20,5,599,0.05
1291,2024-06-10,1,24,2,7499,0
1292,2023-11-06,22,15,6,24999,0
1293,2024-06-19,26,23,4,8499,0.2
1294,2024-01-06,26,17,1,299,0.1
1295,2023-06-22,5,20,3,599,0.2
1296,2025-04-25,25,13,4,5499,0.2
1297,2023-12-09,7,19,6,449,0
1298,2024-06-25,25,4,1,11999,0
1299,2025-08-08,13,16,5,399,0.2
1300,2025-12-26,8,13,7,5499,0.2
